provinceid,provincename,cityid,cityname,confirmed,suspected,dead,cured,time
27,浙江,383,绍兴,6,0,0,0,2020/01/27
27,浙江,383,绍兴,7,0,0,0,2020/01/28
27,浙江,383,绍兴,19,0,0,0,2020/01/29
27,浙江,383,绍兴,19,0,0,0,2020/01/30
27,浙江,383,绍兴,23,0,0,0,2020/01/31
27,浙江,383,绍兴,24,0,0,0,2020/02/01
27,浙江,383,绍兴,27,0,0,1,2020/02/02
27,浙江,383,绍兴,30,0,0,2,2020/02/03
27,浙江,383,绍兴,30,0,0,3,2020/02/04
27,浙江,383,绍兴,30,0,0,3,2020/02/05
27,浙江,383,绍兴,33,0,0,3,2020/02/06
27,浙江,383,绍兴,34,0,0,5,2020/02/07
27,浙江,383,绍兴,36,0,0,5,2020/02/08
27,浙江,383,绍兴,38,0,0,8,2020/02/09
27,浙江,383,绍兴,41,0,0,10,2020/02/10
27,浙江,383,绍兴,41,0,0,12,2020/02/11
27,浙江,383,绍兴,41,0,0,13,2020/02/12
27,浙江,383,绍兴,41,0,0,15,2020/02/13
27,浙江,383,绍兴,42,0,0,16,2020/02/14
27,浙江,383,绍兴,42,0,0,17,2020/02/15
27,浙江,383,绍兴,42,0,0,17,2020/02/16
27,浙江,383,绍兴,42,0,0,19,2020/02/17
27,浙江,383,绍兴,42,0,0,20,2020/02/18
27,浙江,383,绍兴,42,0,0,20,2020/02/19
27,浙江,383,绍兴,42,0,0,20,2020/02/20
27,浙江,383,绍兴,42,0,0,20,2020/02/21
27,浙江,381,嘉兴,8,0,0,0,2020/01/26
27,浙江,381,嘉兴,8,0,0,0,2020/01/27
27,浙江,381,嘉兴,11,0,0,0,2020/01/28
27,浙江,381,嘉兴,14,0,0,0,2020/01/29
27,浙江,381,嘉兴,16,0,0,0,2020/01/30
27,浙江,381,嘉兴,16,0,0,0,2020/01/31
27,浙江,381,嘉兴,18,0,0,0,2020/02/01
27,浙江,381,嘉兴,19,0,0,0,2020/02/02
27,浙江,381,嘉兴,19,0,0,0,2020/02/03
27,浙江,381,嘉兴,23,0,0,0,2020/02/04
27,浙江,381,嘉兴,27,0,0,0,2020/02/05
27,浙江,381,嘉兴,30,0,0,1,2020/02/06
27,浙江,381,嘉兴,35,0,0,1,2020/02/07
27,浙江,381,嘉兴,37,0,0,1,2020/02/08
27,浙江,381,嘉兴,38,0,0,3,2020/02/09
27,浙江,381,嘉兴,40,0,0,5,2020/02/10
27,浙江,381,嘉兴,40,0,0,6,2020/02/11
27,浙江,381,嘉兴,42,0,0,6,2020/02/12
27,浙江,381,嘉兴,42,0,0,8,2020/02/13
27,浙江,381,嘉兴,42,0,0,10,2020/02/14
27,浙江,381,嘉兴,43,0,0,11,2020/02/15
27,浙江,381,嘉兴,43,0,0,11,2020/02/16
27,浙江,381,嘉兴,43,0,0,13,2020/02/17
27,浙江,381,嘉兴,43,0,0,15,2020/02/18
27,浙江,381,嘉兴,44,0,0,17,2020/02/19
27,浙江,381,嘉兴,45,0,0,20,2020/02/20
27,浙江,381,嘉兴,45,0,0,22,2020/02/21
27,浙江,388,丽水,3,0,0,0,2020/01/26
27,浙江,388,丽水,3,0,0,0,2020/01/27
27,浙江,388,丽水,5,0,0,0,2020/01/28
27,浙江,388,丽水,6,0,0,0,2020/01/29
27,浙江,388,丽水,6,0,0,1,2020/01/30
27,浙江,388,丽水,7,0,0,1,2020/01/31
27,浙江,388,丽水,8,0,0,1,2020/02/01
27,浙江,388,丽水,14,0,0,1,2020/02/02
27,浙江,388,丽水,16,0,0,1,2020/02/03
27,浙江,388,丽水,16,0,0,1,2020/02/04
27,浙江,388,丽水,16,0,0,1,2020/02/05
27,浙江,388,丽水,16,0,0,1,2020/02/06
27,浙江,388,丽水,16,0,0,3,2020/02/07
27,浙江,388,丽水,17,0,0,5,2020/02/08
27,浙江,388,丽水,17,0,0,5,2020/02/09
27,浙江,388,丽水,17,0,0,5,2020/02/10
27,浙江,388,丽水,17,0,0,7,2020/02/11
27,浙江,388,丽水,17,0,0,7,2020/02/12
27,浙江,388,丽水,17,0,0,9,2020/02/13
27,浙江,388,丽水,17,0,0,10,2020/02/14
27,浙江,388,丽水,17,0,0,10,2020/02/15
27,浙江,388,丽水,17,0,0,11,2020/02/16
27,浙江,388,丽水,17,0,0,11,2020/02/17
27,浙江,388,丽水,17,0,0,11,2020/02/18
27,浙江,388,丽水,17,0,0,14,2020/02/19
27,浙江,388,丽水,17,0,0,14,2020/02/20
27,浙江,388,丽水,17,0,0,14,2020/02/21
27,浙江,385,衢州,3,0,0,0,2020/01/26
27,浙江,385,衢州,5,0,0,0,2020/01/27
27,浙江,385,衢州,5,0,0,0,2020/01/28
27,浙江,385,衢州,8,0,0,0,2020/01/29
27,浙江,385,衢州,10,0,0,0,2020/01/30
27,浙江,385,衢州,12,0,0,0,2020/01/31
27,浙江,385,衢州,13,0,0,0,2020/02/01
27,浙江,385,衢州,13,0,0,0,2020/02/02
27,浙江,385,衢州,14,0,0,0,2020/02/03
27,浙江,385,衢州,15,0,0,0,2020/02/04
27,浙江,385,衢州,15,0,0,2,2020/02/05
27,浙江,385,衢州,15,0,0,2,2020/02/06
27,浙江,385,衢州,15,0,0,3,2020/02/07
27,浙江,385,衢州,15,0,0,3,2020/02/08
27,浙江,385,衢州,15,0,0,3,2020/02/09
27,浙江,385,衢州,15,0,0,5,2020/02/10
27,浙江,385,衢州,21,0,0,5,2020/02/11
27,浙江,385,衢州,21,0,0,5,2020/02/12
27,浙江,385,衢州,21,0,0,8,2020/02/13
27,浙江,385,衢州,21,0,0,8,2020/02/14
27,浙江,385,衢州,21,0,0,9,2020/02/15
27,浙江,385,衢州,21,0,0,9,2020/02/16
27,浙江,385,衢州,21,0,0,10,2020/02/17
27,浙江,385,衢州,21,0,0,10,2020/02/18
27,浙江,385,衢州,21,0,0,10,2020/02/19
27,浙江,385,衢州,21,0,0,10,2020/02/20
27,浙江,385,衢州,14,0,0,10,2020/02/21
27,浙江,380,湖州,1,0,0,0,2020/01/26
27,浙江,380,湖州,3,0,0,0,2020/01/27
27,浙江,380,湖州,3,0,0,0,2020/01/28
27,浙江,380,湖州,5,0,0,0,2020/01/29
27,浙江,380,湖州,5,0,0,0,2020/01/30
27,浙江,380,湖州,6,0,0,0,2020/01/31
27,浙江,380,湖州,6,0,0,0,2020/02/01
27,浙江,380,湖州,6,0,0,0,2020/02/02
27,浙江,380,湖州,9,0,0,1,2020/02/03
27,浙江,380,湖州,9,0,0,1,2020/02/04
27,浙江,380,湖州,9,0,0,1,2020/02/05
27,浙江,380,湖州,9,0,0,1,2020/02/06
27,浙江,380,湖州,9,0,0,1,2020/02/07
27,浙江,380,湖州,10,0,0,1,2020/02/08
27,浙江,380,湖州,10,0,0,1,2020/02/09
27,浙江,380,湖州,10,0,0,3,2020/02/10
27,浙江,380,湖州,10,0,0,4,2020/02/11
27,浙江,380,湖州,10,0,0,4,2020/02/12
27,浙江,380,湖州,10,0,0,4,2020/02/13
27,浙江,380,湖州,10,0,0,4,2020/02/14
27,浙江,380,湖州,10,0,0,4,2020/02/15
27,浙江,380,湖州,10,0,0,4,2020/02/16
27,浙江,380,湖州,10,0,0,5,2020/02/17
27,浙江,380,湖州,10,0,0,5,2020/02/18
27,浙江,380,湖州,10,0,0,6,2020/02/19
27,浙江,380,湖州,10,0,0,6,2020/02/20
27,浙江,380,湖州,10,0,0,6,2020/02/21
27,浙江,390,舟山,2,0,0,0,2020/01/26
27,浙江,390,舟山,4,0,0,0,2020/01/27
27,浙江,390,舟山,4,0,0,0,2020/01/28
27,浙江,390,舟山,6,0,0,0,2020/01/29
27,浙江,390,舟山,6,0,0,0,2020/01/30
27,浙江,390,舟山,7,0,0,1,2020/01/31
27,浙江,390,舟山,7,0,0,1,2020/02/01
27,浙江,390,舟山,7,0,0,1,2020/02/02
27,浙江,390,舟山,7,0,0,2,2020/02/03
27,浙江,390,舟山,7,0,0,2,2020/02/04
27,浙江,390,舟山,7,0,0,3,2020/02/05
27,浙江,390,舟山,7,0,0,4,2020/02/06
27,浙江,390,舟山,7,0,0,5,2020/02/07
27,浙江,390,舟山,7,0,0,5,2020/02/08
27,浙江,390,舟山,7,0,0,5,2020/02/09
27,浙江,390,舟山,7,0,0,5,2020/02/10
27,浙江,390,舟山,10,0,0,5,2020/02/11
27,浙江,390,舟山,10,0,0,5,2020/02/12
27,浙江,390,舟山,10,0,0,5,2020/02/13
27,浙江,390,舟山,10,0,0,5,2020/02/14
27,浙江,390,舟山,10,0,0,5,2020/02/15
27,浙江,390,舟山,10,0,0,5,2020/02/16
27,浙江,390,舟山,10,0,0,5,2020/02/17
27,浙江,390,舟山,10,0,0,5,2020/02/18
27,浙江,390,舟山,10,0,0,5,2020/02/19
27,浙江,390,舟山,10,0,0,5,2020/02/20
27,浙江,390,舟山,10,0,0,5,2020/02/21
7,广东,7,全省,14,7,0,0,2020/01/20
7,广东,7,全省,26,1,0,0,2020/01/21
7,广东,7,全省,32,7,0,0,2020/01/22
7,广东,7,全省,53,17,0,0,2020/01/23
7,广东,7,全省,78,18,0,2,2020/01/24
7,广东,7,全省,98,40,0,2,2020/01/25
7,广东,7,全省,146,54,0,2,2020/01/26
7,广东,7,全省,188,73,0,3,2020/01/27
7,广东,7,全省,241,122,0,4,2020/01/28
7,广东,7,全省,311,137,0,5,2020/01/29
7,广东,7,全省,393,151,0,10,2020/01/30
7,广东,7,全省,520,126,0,11,2020/01/31
7,广东,7,全省,604,157,0,14,2020/02/01
7,广东,7,全省,683,205,0,15,2020/02/02
7,广东,7,全省,797,180,0,21,2020/02/03
7,广东,7,全省,870,136,0,30,2020/02/04
7,广东,7,全省,944,148,0,49,2020/02/05
7,广东,7,全省,1018,170,1,69,2020/02/06
7,广东,7,全省,1075,195,1,88,2020/02/07
7,广东,7,全省,1120,208,1,116,2020/02/08
7,广东,7,全省,1151,169,1,141,2020/02/09
7,广东,7,全省,1177,148,1,167,2020/02/10
7,广东,7,全省,1219,135,1,212,2020/02/11
7,广东,7,全省,1241,123,2,275,2020/02/12
7,广东,7,全省,1261,17,2,314,2020/02/13
7,广东,7,全省,1294,12,2,362,2020/02/14
7,广东,7,全省,1316,2,2,410,2020/02/15
7,广东,7,全省,1322,1,4,465,2020/02/16
7,广东,7,全省,1328,0,4,524,2020/02/17
7,广东,7,全省,1331,1,5,565,2020/02/18
7,广东,7,全省,1332,1,5,606,2020/02/19
7,广东,7,全省,1332,0,5,642,2020/02/20
7,广东,129,深圳,31,0,0,2,2020/01/26
7,广东,129,深圳,36,0,0,3,2020/01/27
7,广东,129,深圳,57,0,0,4,2020/01/28
7,广东,129,深圳,80,0,0,4,2020/01/29
7,广东,129,深圳,98,0,0,4,2020/01/30
7,广东,129,深圳,134,0,0,4,2020/01/31
7,广东,129,深圳,170,0,0,5,2020/02/01
7,广东,129,深圳,207,0,0,5,2020/02/02
7,广东,129,深圳,245,0,0,10,2020/02/03
7,广东,129,深圳,271,0,0,13,2020/02/04
7,广东,129,深圳,291,0,0,16,2020/02/05
7,广东,129,深圳,316,0,0,22,2020/02/06
7,广东,129,深圳,339,0,0,31,2020/02/07
7,广东,129,深圳,354,0,0,39,2020/02/08
7,广东,129,深圳,366,0,0,46,2020/02/09
7,广东,129,深圳,369,0,0,56,2020/02/10
7,广东,129,深圳,375,0,0,66,2020/02/11
7,广东,129,深圳,386,0,0,82,2020/02/12
7,广东,129,深圳,391,0,0,94,2020/02/13
7,广东,129,深圳,400,0,0,104,2020/02/14
7,广东,129,深圳,406,0,0,115,2020/02/15
7,广东,129,深圳,414,0,0,131,2020/02/16
7,广东,129,深圳,415,0,2,152,2020/02/17
7,广东,129,深圳,416,0,2,163,2020/02/18
7,广东,129,深圳,416,0,2,182,2020/02/19
7,广东,129,深圳,416,0,2,199,2020/02/20
7,广东,129,深圳,416,0,2,199,2020/02/21
7,广东,131,广州,17,0,0,0,2020/01/26
7,广东,131,广州,41,0,0,0,2020/01/27
7,广东,131,广州,51,0,0,0,2020/01/28
7,广东,131,广州,63,0,0,0,2020/01/29
7,广东,131,广州,94,0,0,3,2020/01/30
7,广东,131,广州,112,0,0,1,2020/01/31
7,广东,131,广州,150,0,0,3,2020/02/01
7,广东,131,广州,179,0,0,3,2020/02/02
7,广东,131,广州,200,0,0,3,2020/02/03
7,广东,131,广州,224,0,0,3,2020/02/04
7,广东,131,广州,249,0,0,12,2020/02/05
7,广东,131,广州,270,0,0,20,2020/02/06
7,广东,131,广州,285,0,0,21,2020/02/07
7,广东,131,广州,301,0,0,27,2020/02/08
7,广东,131,广州,307,0,0,41,2020/02/09
7,广东,131,广州,314,0,0,43,2020/02/10
7,广东,131,广州,317,0,0,49,2020/02/11
7,广东,131,广州,323,0,0,71,2020/02/12
7,广东,131,广州,327,0,0,78,2020/02/13
7,广东,131,广州,328,0,0,93,2020/02/14
7,广东,131,广州,335,0,0,106,2020/02/15
7,广东,131,广州,338,0,0,121,2020/02/16
7,广东,131,广州,339,0,0,132,2020/02/17
7,广东,131,广州,339,0,0,142,2020/02/18
7,广东,131,广州,339,0,0,148,2020/02/19
7,广东,131,广州,339,0,0,158,2020/02/20
7,广东,131,广州,339,0,0,173,2020/02/21
7,广东,140,珠海,12,0,0,0,2020/01/26
7,广东,140,珠海,12,0,0,0,2020/01/27
7,广东,140,珠海,12,0,0,0,2020/01/28
7,广东,140,珠海,18,0,0,0,2020/01/29
7,广东,140,珠海,26,0,0,1,2020/01/30
7,广东,140,珠海,34,0,0,1,2020/01/31
7,广东,140,珠海,38,0,0,1,2020/02/01
7,广东,140,珠海,47,0,0,1,2020/02/02
7,广东,140,珠海,55,0,0,1,2020/02/03
7,广东,140,珠海,64,0,0,1,2020/02/04
7,广东,140,珠海,72,0,0,4,2020/02/05
7,广东,140,珠海,73,0,0,4,2020/02/06
7,广东,140,珠海,76,0,0,4,2020/02/07
7,广东,140,珠海,83,0,0,4,2020/02/08
7,广东,140,珠海,83,0,0,4,2020/02/09
7,广东,140,珠海,85,0,0,4,2020/02/10
7,广东,140,珠海,86,0,0,4,2020/02/11
7,广东,140,珠海,87,0,0,21,2020/02/12
7,广东,140,珠海,89,0,0,27,2020/02/13
7,广东,140,珠海,91,0,0,27,2020/02/14
7,广东,140,珠海,95,0,0,34,2020/02/15
7,广东,140,珠海,96,0,0,37,2020/02/16
7,广东,140,珠海,97,0,0,41,2020/02/17
7,广东,140,珠海,98,0,0,43,2020/02/18
7,广东,140,珠海,98,0,1,45,2020/02/19
7,广东,140,珠海,98,0,1,45,2020/02/20
7,广东,140,珠海,98,0,1,49,2020/02/21
7,广东,134,佛山,10,0,0,0,2020/01/26
7,广东,134,佛山,14,0,0,0,2020/01/27
7,广东,134,佛山,18,0,0,0,2020/01/28
7,广东,134,佛山,21,0,0,0,2020/01/29
7,广东,134,佛山,25,0,0,0,2020/01/30
7,广东,134,佛山,33,0,0,1,2020/01/31
7,广东,134,佛山,39,0,0,1,2020/02/01
7,广东,134,佛山,43,0,0,1,2020/02/02
7,广东,134,佛山,45,0,0,1,2020/02/03
7,广东,134,佛山,49,0,0,1,2020/02/04
7,广东,134,佛山,50,0,0,1,2020/02/05
7,广东,134,佛山,57,0,0,4,2020/02/06
7,广东,134,佛山,59,0,0,4,2020/02/07
7,广东,134,佛山,64,0,0,4,2020/02/08
7,广东,134,佛山,67,0,0,4,2020/02/09
7,广东,134,佛山,70,0,0,4,2020/02/10
7,广东,134,佛山,70,0,0,15,2020/02/11
7,广东,134,佛山,78,0,0,17,2020/02/12
7,广东,134,佛山,81,0,0,17,2020/02/13
7,广东,134,佛山,82,0,0,22,2020/02/14
7,广东,134,佛山,84,0,0,23,2020/02/15
7,广东,134,佛山,84,0,0,23,2020/02/16
7,广东,134,佛山,84,0,0,23,2020/02/17
7,广东,134,佛山,84,0,0,27,2020/02/18
7,广东,134,佛山,84,0,0,33,2020/02/19
7,广东,134,佛山,84,0,0,33,2020/02/20
7,广东,134,佛山,84,0,0,33,2020/02/21
7,广东,130,东莞,2,0,0,0,2020/01/26
7,广东,130,东莞,2,0,0,0,2020/01/27
7,广东,130,东莞,7,0,0,0,2020/01/28
7,广东,130,东莞,7,0,0,0,2020/01/29
7,广东,130,东莞,11,0,0,0,2020/01/30
7,广东,130,东莞,16,0,0,0,2020/01/31
7,广东,130,东莞,21,0,0,0,2020/02/01
7,广东,130,东莞,27,0,0,0,2020/02/02
7,广东,130,东莞,31,0,0,0,2020/02/03
7,广东,130,东莞,37,0,0,0,2020/02/04
7,广东,130,东莞,44,0,0,1,2020/02/05
7,广东,130,东莞,47,0,0,1,2020/02/06
7,广东,130,东莞,53,0,0,1,2020/02/07
7,广东,130,东莞,56,0,0,1,2020/02/08
7,广东,130,东莞,58,0,0,3,2020/02/09
7,广东,130,东莞,60,0,0,3,2020/02/10
7,广东,130,东莞,62,0,0,7,2020/02/11
7,广东,130,东莞,67,0,0,7,2020/02/12
7,广东,130,东莞,70,0,1,7,2020/02/13
7,广东,130,东莞,73,0,1,7,2020/02/14
7,广东,130,东莞,81,0,1,7,2020/02/15
7,广东,130,东莞,89,0,1,12,2020/02/16
7,广东,130,东莞,89,0,1,19,2020/02/17
7,广东,130,东莞,91,0,1,24,2020/02/18
7,广东,130,东莞,91,0,1,24,2020/02/19
7,广东,130,东莞,92,0,1,26,2020/02/20
7,广东,130,东莞,93,0,1,27,2020/02/21
7,广东,135,中山,2,0,0,0,2020/01/26
7,广东,135,中山,5,0,0,0,2020/01/27
7,广东,135,中山,6,0,0,0,2020/01/28
7,广东,135,中山,13,0,0,0,2020/01/29
7,广东,135,中山,18,0,0,0,2020/01/30
7,广东,135,中山,18,0,0,0,2020/01/31
7,广东,135,中山,18,0,0,0,2020/02/01
7,广东,135,中山,21,0,0,0,2020/02/02
7,广东,135,中山,25,0,0,0,2020/02/03
7,广东,135,中山,31,0,0,3,2020/02/04
7,广东,135,中山,36,0,0,3,2020/02/05
7,广东,135,中山,44,0,0,4,2020/02/06
7,广东,135,中山,46,0,0,6,2020/02/07
7,广东,135,中山,46,0,0,11,2020/02/08
7,广东,135,中山,51,0,0,14,2020/02/09
7,广东,135,中山,56,0,0,14,2020/02/10
7,广东,135,中山,58,0,0,16,2020/02/11
7,广东,135,中山,62,0,0,21,2020/02/12
7,广东,135,中山,64,0,0,22,2020/02/13
7,广东,135,中山,64,0,0,26,2020/02/14
7,广东,135,中山,65,0,0,31,2020/02/15
7,广东,135,中山,65,0,0,34,2020/02/16
7,广东,135,中山,66,0,0,39,2020/02/17
7,广东,135,中山,66,0,0,40,2020/02/18
7,广东,135,中山,66,0,0,40,2020/02/19
7,广东,135,中山,66,0,0,42,2020/02/20
7,广东,135,中山,66,0,0,43,2020/02/21
7,广东,127,惠州,8,0,0,0,2020/01/26
7,广东,127,惠州,8,0,0,0,2020/01/27
7,广东,127,惠州,11,0,0,0,2020/01/28
7,广东,127,惠州,12,0,0,1,2020/01/29
7,广东,127,惠州,17,0,0,1,2020/01/30
7,广东,127,惠州,20,0,0,1,2020/01/31
7,广东,127,惠州,20,0,0,1,2020/02/01
7,广东,127,惠州,23,0,0,1,2020/02/02
7,广东,127,惠州,28,0,0,1,2020/02/03
7,广东,127,惠州,29,0,0,1,2020/02/04
7,广东,127,惠州,34,0,0,1,2020/02/05
7,广东,127,惠州,35,0,0,1,2020/02/06
7,广东,127,惠州,39,0,0,1,2020/02/07
7,广东,127,惠州,47,0,0,1,2020/02/08
7,广东,127,惠州,48,0,0,1,2020/02/09
7,广东,127,惠州,52,0,0,4,2020/02/10
7,广东,127,惠州,53,0,0,4,2020/02/11
7,广东,127,惠州,54,0,0,4,2020/02/12
7,广东,127,惠州,55,0,0,14,2020/02/13
7,广东,127,惠州,56,0,0,18,2020/02/14
7,广东,127,惠州,58,0,0,26,2020/02/15
7,广东,127,惠州,58,0,0,26,2020/02/16
7,广东,127,惠州,58,0,0,34,2020/02/17
7,广东,127,惠州,59,0,0,36,2020/02/18
7,广东,127,惠州,62,0,0,38,2020/02/19
7,广东,127,惠州,62,0,0,38,2020/02/20
7,广东,127,惠州,62,0,0,41,2020/02/21
7,广东,123,汕头,2,0,0,0,2020/01/26
7,广东,123,汕头,2,0,0,0,2020/01/27
7,广东,123,汕头,5,0,0,0,2020/01/28
7,广东,123,汕头,8,0,0,0,2020/01/29
7,广东,123,汕头,12,0,0,0,2020/01/30
7,广东,123,汕头,12,0,0,0,2020/01/31
7,广东,123,汕头,14,0,0,0,2020/02/01
7,广东,123,汕头,15,0,0,0,2020/02/02
7,广东,123,汕头,18,0,0,0,2020/02/03
7,广东,123,汕头,18,0,0,3,2020/02/04
7,广东,123,汕头,20,0,0,3,2020/02/05
7,广东,123,汕头,21,0,0,3,2020/02/06
7,广东,123,汕头,22,0,0,3,2020/02/07
7,广东,123,汕头,25,0,0,3,2020/02/08
