provinceid,provincename,cityid,cityname,confirmed,suspected,dead,cured,updatetime
8,广西,148,玉林,7,0,0,0,02/02
8,广西,148,玉林,8,0,0,0,02/03
8,广西,148,玉林,8,0,0,0,02/04
8,广西,148,玉林,8,0,0,1,02/05
8,广西,148,玉林,8,0,0,1,02/06
8,广西,148,玉林,8,0,0,1,02/07
8,广西,148,玉林,9,0,0,1,02/08
8,广西,147,贵港,4,0,0,0,02/02
8,广西,147,贵港,5,0,0,0,02/03
8,广西,147,贵港,5,0,0,0,02/04
8,广西,147,贵港,5,0,0,0,02/05
8,广西,147,贵港,7,0,0,0,02/06
8,广西,147,贵港,7,0,0,0,02/07
8,广西,147,贵港,7,0,0,0,02/08
8,广西,151,钦州,1,0,0,0,01/30
8,广西,151,钦州,1,0,0,0,01/31
8,广西,151,钦州,1,0,0,0,02/01
8,广西,151,钦州,2,0,0,0,02/02
8,广西,151,钦州,2,0,0,0,02/03
8,广西,151,钦州,3,0,0,0,02/04
8,广西,151,钦州,4,0,0,0,02/05
8,广西,151,钦州,7,0,0,0,02/06
8,广西,151,钦州,7,0,0,0,02/07
8,广西,151,钦州,8,0,0,0,02/08
8,广西,146,梧州,2,0,0,0,01/26
8,广西,146,梧州,2,0,0,0,01/27
8,广西,146,梧州,4,0,0,1,01/28
8,广西,146,梧州,4,0,0,1,01/29
8,广西,146,梧州,4,0,0,1,01/30
8,广西,146,梧州,4,0,0,1,01/31
8,广西,146,梧州,5,0,0,1,02/01
8,广西,146,梧州,5,0,0,1,02/02
8,广西,146,梧州,5,0,0,2,02/03
8,广西,146,梧州,5,0,0,2,02/04
8,广西,146,梧州,5,0,0,2,02/05
8,广西,146,梧州,5,0,0,2,02/06
8,广西,146,梧州,5,0,0,2,02/07
8,广西,146,梧州,5,0,0,2,02/08
8,广西,143,贺州,1,0,0,0,01/30
8,广西,143,贺州,1,0,0,0,01/31
8,广西,143,贺州,1,0,0,0,02/01
8,广西,143,贺州,3,0,0,0,02/02
8,广西,143,贺州,4,0,0,0,02/03
8,广西,143,贺州,4,0,0,0,02/04
8,广西,143,贺州,4,0,0,0,02/05
8,广西,143,贺州,4,0,0,0,02/06
8,广西,143,贺州,4,0,0,0,02/07
8,广西,143,贺州,4,0,0,0,02/08
8,广西,155,百色,2,0,0,0,01/26
8,广西,155,百色,2,0,0,0,01/27
8,广西,155,百色,2,0,0,0,01/28
8,广西,155,百色,2,0,0,0,01/29
8,广西,155,百色,2,0,0,0,01/30
8,广西,155,百色,2,0,0,0,01/31
8,广西,155,百色,2,0,0,0,02/01
8,广西,155,百色,2,0,0,0,02/02
8,广西,155,百色,2,0,0,0,02/03
8,广西,155,百色,2,0,0,0,02/04
8,广西,155,百色,2,0,0,0,02/05
8,广西,155,百色,2,0,0,0,02/06
8,广西,155,百色,3,0,0,0,02/07
8,广西,155,百色,3,0,0,0,02/08
8,广西,145,来宾,1,0,0,0,02/06
8,广西,145,来宾,2,0,0,0,02/07
8,广西,145,来宾,3,0,0,0,02/08
11,河北,11,全省,1,0,0,0,01/22
11,河北,11,全省,2,0,1,0,01/23
11,河北,11,全省,8,0,1,0,01/24
11,河北,11,全省,13,5,1,0,01/25
11,河北,11,全省,18,13,1,0,01/26
11,河北,11,全省,33,20,1,0,01/27
11,河北,11,全省,48,56,1,0,01/28
11,河北,11,全省,65,68,1,0,01/29
11,河北,11,全省,82,78,1,0,01/30
11,河北,11,全省,96,88,1,0,01/31
11,河北,11,全省,104,104,1,0,02/01
11,河北,11,全省,113,108,1,6,02/02
11,河北,11,全省,126,93,1,3,02/03
11,河北,11,全省,135,117,1,4,02/04
11,河北,11,全省,157,133,1,6,02/05
11,河北,11,全省,171,117,1,14,02/06
11,河北,11,全省,195,81,1,22,02/07
11,河北,189,石家庄,5,0,0,0,01/26
11,河北,189,石家庄,7,0,0,0,01/27
11,河北,189,石家庄,9,0,0,0,01/28
11,河北,189,石家庄,10,0,0,0,01/29
11,河北,189,石家庄,11,0,0,0,01/30
11,河北,189,石家庄,11,0,0,0,01/31
11,河北,189,石家庄,12,0,0,0,02/01
11,河北,189,石家庄,13,0,0,0,02/02
11,河北,189,石家庄,16,0,0,0,02/03
11,河北,189,石家庄,21,0,0,1,02/04
11,河北,189,石家庄,21,0,0,1,02/05
11,河北,189,石家庄,24,0,0,4,02/06
11,河北,189,石家庄,24,0,0,3,02/07
11,河北,189,石家庄,24,0,0,3,02/08
11,河北,193,沧州,2,0,1,0,01/26
11,河北,193,沧州,2,0,1,0,01/27
11,河北,193,沧州,5,0,1,0,01/28
11,河北,193,沧州,8,0,1,0,01/29
11,河北,193,沧州,12,0,1,0,01/30
11,河北,193,沧州,18,0,1,0,01/31
11,河北,193,沧州,19,0,1,0,02/01
11,河北,193,沧州,19,1,1,0,02/02
11,河北,193,沧州,19,0,1,0,02/03
11,河北,193,沧州,20,0,1,0,02/04
11,河北,193,沧州,20,0,1,0,02/05
11,河北,193,沧州,21,0,1,2,02/06
11,河北,193,沧州,23,0,1,4,02/07
11,河北,193,沧州,28,0,1,6,02/08
11,河北,190,邢台,1,0,0,0,01/27
11,河北,190,邢台,2,0,0,0,01/28
11,河北,190,邢台,3,0,0,0,01/29
11,河北,190,邢台,5,0,0,0,01/30
11,河北,190,邢台,7,0,0,0,01/31
11,河北,190,邢台,10,0,0,0,02/01
11,河北,190,邢台,10,0,0,0,02/02
11,河北,190,邢台,14,0,0,0,02/03
11,河北,190,邢台,16,0,0,0,02/04
11,河北,190,邢台,16,0,0,0,02/05
11,河北,190,邢台,19,0,0,0,02/06
11,河北,190,邢台,20,0,0,2,02/07
11,河北,190,邢台,21,0,0,4,02/08
11,河北,191,邯郸,2,0,0,0,01/26
11,河北,191,邯郸,2,0,0,0,01/27
11,河北,191,邯郸,4,0,0,0,01/28
11,河北,191,邯郸,4,0,0,0,01/29
11,河北,191,邯郸,6,0,0,0,01/30
11,河北,191,邯郸,7,0,0,0,01/31
11,河北,191,邯郸,10,0,0,0,02/01
11,河北,191,邯郸,11,0,0,0,02/02
11,河北,191,邯郸,11,0,0,0,02/03
11,河北,191,邯郸,14,0,0,0,02/04
11,河北,191,邯郸,14,0,0,0,02/05
11,河北,191,邯郸,18,0,0,2,02/06
11,河北,191,邯郸,22,0,0,2,02/07
11,河北,191,邯郸,26,0,0,2,02/08
11,河北,185,唐山,1,0,0,0,01/28
11,河北,185,唐山,3,0,0,0,01/29
11,河北,185,唐山,3,0,0,0,01/30
11,河北,185,唐山,7,0,0,0,01/31
11,河北,185,唐山,8,0,0,0,02/01
11,河北,185,唐山,11,0,0,0,02/02
11,河北,185,唐山,11,0,0,0,02/03
11,河北,185,唐山,11,0,0,0,02/04
11,河北,185,唐山,12,0,0,0,02/05
11,河北,185,唐山,17,0,0,0,02/06
11,河北,185,唐山,19,0,0,2,02/07
11,河北,185,唐山,23,0,0,2,02/08
11,河北,187,保定,3,0,0,0,01/26
11,河北,187,保定,3,0,0,0,01/27
11,河北,187,保定,3,0,0,0,01/28
11,河北,187,保定,6,0,0,0,01/29
11,河北,187,保定,7,0,0,0,01/30
11,河北,187,保定,11,0,0,0,01/31
11,河北,187,保定,11,0,0,0,02/01
11,河北,187,保定,13,0,0,2,02/02
11,河北,187,保定,13,0,0,2,02/03
11,河北,187,保定,13,0,0,2,02/04
11,河北,187,保定,17,0,0,4,02/05
11,河北,187,保定,17,0,0,4,02/06
11,河北,187,保定,18,0,0,4,02/07
11,河北,187,保定,18,0,0,8,02/08
11,河北,188,廊坊,2,0,0,0,01/27
11,河北,188,廊坊,6,0,0,0,01/28
11,河北,188,廊坊,9,0,0,0,01/29
11,河北,188,廊坊,9,0,0,0,01/30
11,河北,188,廊坊,9,0,0,0,01/31
11,河北,188,廊坊,11,0,0,0,02/01
11,河北,188,廊坊,11,0,0,1,02/02
11,河北,188,廊坊,12,0,0,1,02/03
11,河北,188,廊坊,12,0,0,1,02/04
11,河北,188,廊坊,13,0,0,1,02/05
11,河北,188,廊坊,14,0,0,1,02/06
11,河北,188,廊坊,15,0,0,4,02/07
11,河北,188,廊坊,20,0,0,4,02/08
11,河北,186,张家口,1,0,0,0,01/29
11,河北,186,张家口,6,0,0,0,01/30
11,河北,186,张家口,6,0,0,0,01/31
11,河北,186,张家口,8,0,0,0,02/01
11,河北,186,张家口,9,0,0,0,02/02
11,河北,186,张家口,9,0,0,0,02/03
11,河北,186,张家口,9,0,0,0,02/04
11,河北,186,张家口,10,0,0,0,02/05
11,河北,186,张家口,12,0,0,1,02/06
11,河北,186,张家口,13,0,0,1,02/07
11,河北,186,张家口,14,0,0,1,02/08
11,河北,192,衡水,2,0,0,0,01/28
11,河北,192,衡水,3,0,0,0,01/29
11,河北,192,衡水,4,0,0,0,01/30
11,河北,192,衡水,4,0,0,0,01/31
11,河北,192,衡水,4,0,0,0,02/01
11,河北,192,衡水,4,0,0,0,02/02
11,河北,192,衡水,4,0,0,0,02/03
11,河北,192,衡水,5,0,0,0,02/04
11,河北,192,衡水,5,0,0,0,02/05
11,河北,192,衡水,7,0,0,0,02/06
11,河北,192,衡水,7,0,0,0,02/07
11,河北,192,衡水,7,0,0,0,02/08
11,河北,183,承德,1,0,0,0,01/26
11,河北,183,承德,1,0,0,0,01/27
11,河北,183,承德,1,0,0,0,01/28
11,河北,183,承德,1,0,0,0,01/29
11,河北,183,承德,2,0,0,0,01/30
11,河北,183,承德,2,0,0,0,01/31
11,河北,183,承德,2,0,0,0,02/01
11,河北,183,承德,2,0,0,0,02/02
11,河北,183,承德,2,0,0,0,02/03
11,河北,183,承德,3,0,0,0,02/04
11,河北,183,承德,4,0,0,0,02/05
11,河北,183,承德,5,0,0,0,02/06
11,河北,183,承德,6,0,0,0,02/07
11,河北,183,承德,7,0,0,0,02/08
11,河北,184,秦皇岛,1,0,0,0,02/01
11,河北,184,秦皇岛,1,0,0,0,02/02
11,河北,184,秦皇岛,2,0,0,0,02/03
11,河北,184,秦皇岛,2,0,0,0,02/04
11,河北,184,秦皇岛,3,0,0,0,02/05
11,河北,184,秦皇岛,3,0,0,0,02/06
11,河北,184,秦皇岛,5,0,0,0,02/07
11,河北,184,秦皇岛,7,0,0,0,02/08
31,云南,31,全省,1,0,0,0,01/21
31,云南,31,全省,1,0,0,0,01/22
31,云南,31,全省,2,1,0,0,01/23
31,云南,31,全省,5,4,0,0,01/24
31,云南,31,全省,11,29,0,0,01/25
31,云南,31,全省,21,75,0,0,01/26
31,云南,31,全省,32,104,0,0,01/27
31,云南,31,全省,51,163,0,0,01/28
31,云南,31,全省,70,191,0,0,01/29
31,云南,31,全省,80,236,0,0,01/30
31,云南,31,全省,91,228,0,2,01/31
31,云南,31,全省,99,261,0,2,02/01
31,云南,31,全省,109,252,0,3,02/02
31,云南,31,全省,117,225,0,5,02/03
31,云南,31,全省,122,172,0,5,02/04
31,云南,31,全省,128,149,0,5,02/05
31,云南,31,全省,135,123,0,7,02/06
31,云南,31,全省,138,144,0,13,02/07
31,云南,424,昆明,4,0,0,0,01/26
31,云南,424,昆明,7,0,0,0,01/27
31,云南,424,昆明,12,0,0,0,01/28
31,云南,424,昆明,15,0,0,0,01/29
31,云南,424,昆明,21,0,0,0,01/30
31,云南,424,昆明,25,0,0,0,01/31
31,云南,424,昆明,30,0,0,0,02/01
31,云南,424,昆明,31,0,0,0,02/02
31,云南,424,昆明,32,0,0,0,02/03
31,云南,424,昆明,34,0,0,0,02/04
31,云南,424,昆明,35,0,0,0,02/05
31,云南,424,昆明,40,0,0,0,02/06
31,云南,424,昆明,41,0,0,2,02/07
31,云南,424,昆明,41,0,0,6,02/08
31,云南,432,西双版纳,1,0,0,0,01/26
31,云南,432,西双版纳,1,0,0,0,01/27
31,云南,432,西双版纳,6,0,0,0,01/28
31,云南,432,西双版纳,10,0,0,0,01/29
31,云南,432,西双版纳,10,0,0,0,01/30
31,云南,432,西双版纳,12,0,0,0,01/31
31,云南,432,西双版纳,12,0,0,0,02/01
31,云南,432,西双版纳,12,0,0,0,02/02
31,云南,432,西双版纳,13,0,0,1,02/03
31,云南,432,西双版纳,13,0,0,1,02/04
31,云南,432,西双版纳,15,0,0,1,02/05
31,云南,432,西双版纳,15,0,0,1,02/06
31,云南,432,西双版纳,15,0,0,2,02/07
31,云南,432,西双版纳,15,0,0,2,02/08
31,云南,429,玉溪,1,0,0,0,01/26
31,云南,429,玉溪,1,0,0,0,01/27
31,云南,429,玉溪,5,0,0,0,01/28
31,云南,429,玉溪,5,0,0,0,01/29
31,云南,429,玉溪,6,0,0,0,01/30
31,云南,429,玉溪,6,0,0,0,01/31
31,云南,429,玉溪,7,0,0,0,02/01
31,云南,429,玉溪,11,0,0,0,02/02
31,云南,429,玉溪,12,0,0,1,02/03
31,云南,429,玉溪,12,0,0,1,02/04
31,云南,429,玉溪,12,0,0,1,02/05
31,云南,429,玉溪,13,0,0,1,02/06
31,云南,429,玉溪,13,0,0,2,02/07
31,云南,429,玉溪,14,0,0,2,02/08
31,云南,425,曲靖,1,0,0,0,01/26
31,云南,425,曲靖,2,0,0,0,01/27
31,云南,425,曲靖,2,0,0,0,01/28
31,云南,425,曲靖,5,0,0,0,01/29
31,云南,425,曲靖,5,0,0,0,01/30
31,云南,425,曲靖,5,0,0,0,01/31
31,云南,425,曲靖,5,0,0,0,02/01
31,云南,425,曲靖,5,0,0,1,02/02
31,云南,425,曲靖,6,0,0,1,02/03
31,云南,425,曲靖,9,0,0,1,02/04
31,云南,425,曲靖,10,0,0,1,02/05
31,云南,425,曲靖,10,0,0,1,02/06
31,云南,425,曲靖,10,0,0,1,02/07
31,云南,425,曲靖,11,0,0,1,02/08
31,云南,434,昭通,1,0,0,0,01/26
31,云南,434,昭通,1,0,0,0,01/27
31,云南,434,昭通,2,0,0,0,01/28
31,云南,434,昭通,2,0,0,0,01/29
31,云南,434,昭通,4,0,0,0,01/30
31,云南,434,昭通,6,0,0,0,01/31
31,云南,434,昭通,6,0,0,0,02/01
31,云南,434,昭通,8,0,0,0,02/02
31,云南,434,昭通,8,0,0,0,02/03
31,云南,434,昭通,9,0,0,0,02/04
31,云南,434,昭通,10,0,0,0,02/05
31,云南,434,昭通,10,0,0,1,02/06
31,云南,434,昭通,10,0,0,1,02/07
31,云南,434,昭通,10,0,0,1,02/08
31,云南,421,大理,1,0,0,0,01/26
31,云南,421,大理,2,0,0,0,01/27
31,云南,421,大理,3,0,0,0,01/28
31,云南,421,大理,3,0,0,0,01/29
31,云南,421,大理,4,0,0,0,01/30
31,云南,421,大理,6,0,0,0,01/31
31,云南,421,大理,6,0,0,1,02/01
31,云南,421,大理,7,0,0,1,02/02
31,云南,421,大理,7,0,0,1,02/03
31,云南,421,大理,7,0,0,1,02/04
31,云南,421,大理,7,0,0,1,02/05
31,云南,421,大理,10,0,0,1,02/06
31,云南,421,大理,11,0,0,2,02/07
31,云南,421,大理,11,0,0,2,02/08
31,云南,422,保山,2,0,0,0,01/26
31,云南,422,保山,3,0,0,0,01/27
31,云南,422,保山,4,0,0,0,01/28
31,云南,422,保山,4,0,0,0,01/29
31,云南,422,保山,5,0,0,0,01/30
31,云南,422,保山,6,0,0,0,01/31
31,云南,422,保山,8,0,0,0,02/01
31,云南,422,保山,8,0,0,0,02/02
31,云南,422,保山,8,0,0,0,02/03
31,云南,422,保山,8,0,0,0,02/04
31,云南,422,保山,8,0,0,0,02/05
31,云南,422,保山,8,0,0,0,02/06
31,云南,422,保山,9,0,0,0,02/07
31,云南,422,保山,9,0,0,0,02/08
31,云南,420,丽江,2,0,0,0,01/26
31,云南,420,丽江,5,0,0,0,01/27
31,云南,420,丽江,6,0,0,0,01/28
31,云南,420,丽江,6,0,0,0,01/29
31,云南,420,丽江,6,0,0,0,01/30
31,云南,420,丽江,6,0,0,0,01/31
31,云南,420,丽江,6,0,0,0,02/01
31,云南,420,丽江,7,0,0,0,02/02
31,云南,420,丽江,7,0,0,0,02/03
31,云南,420,丽江,7,0,0,0,02/04
31,云南,420,丽江,7,0,0,0,02/05
31,云南,420,丽江,7,0,0,0,02/06
31,云南,420,丽江,7,0,0,1,02/07
31,云南,420,丽江,7,0,0,1,02/08
31,云南,426,德宏,2,0,0,0,01/26
31,云南,426,德宏,2,0,0,0,01/27
31,云南,426,德宏,2,0,0,0,01/28
31,云南,426,德宏,2,0,0,0,01/29
31,云南,426,德宏,2,0,0,0,01/30
31,云南,426,德宏,3,0,0,0,01/31
31,云南,426,德宏,3,0,0,0,02/01
31,云南,426,德宏,4,0,0,0,02/02
31,云南,426,德宏,4,0,0,0,02/03
31,云南,426,德宏,5,0,0,0,02/04
31,云南,426,德宏,5,0,0,0,02/05
31,云南,426,德宏,5,0,0,0,02/06
31,云南,426,德宏,5,0,0,0,02/07
31,云南,426,德宏,5,0,0,0,02/08
31,云南,430,红河,1,0,0,0,01/26
31,云南,430,红河,2,0,0,0,01/27
31,云南,430,红河,2,0,0,0,01/28
31,云南,430,红河,2,0,0,0,01/29
31,云南,430,红河,4,0,0,0,01/30
31,云南,430,红河,4,0,0,1,01/31
31,云南,430,红河,5,0,0,1,02/01
31,云南,430,红河,5,0,0,1,02/02
31,云南,430,红河,5,0,0,1,02/03
31,云南,430,红河,5,0,0,1,02/04
31,云南,430,红河,5,0,0,1,02/05
31,云南,430,红河,5,0,0,1,02/06
31,云南,430,红河,5,0,0,1,02/07
31,云南,430,红河,5,0,0,1,02/08
31,云南,428,普洱,1,0,0,0,01/29
31,云南,428,普洱,3,0,0,0,01/30
31,云南,428,普洱,4,0,0,0,01/31
31,云南,428,普洱,4,0,0,0,02/01
31,云南,428,普洱,4,0,0,0,02/02
31,云南,428,普洱,4,0,0,0,02/03
31,云南,428,普洱,4,0,0,0,02/04
31,云南,428,普洱,4,0,0,0,02/05
31,云南,428,普洱,4,0,0,0,02/06
31,云南,428,普洱,4,0,0,0,02/07
31,云南,428,普洱,4,0,0,0,02/08
31,云南,423,楚雄,2,0,0,0,02/02
31,云南,423,楚雄,2,0,0,0,02/03
31,云南,423,楚雄,4,0,0,0,02/04
31,云南,423,楚雄,4,0,0,0,02/05
31,云南,423,楚雄,4,0,0,0,02/06
31,云南,423,楚雄,4,0,0,0,02/07
31,云南,423,楚雄,4,0,0,0,02/08
31,云南,427,临沧,1,0,0,0,02/01
31,云南,427,临沧,1,0,0,0,02/02
31,云南,427,临沧,1,0,0,0,02/03
31,云南,427,临沧,1,0,0,0,02/04
31,云南,427,临沧,1,0,0,0,02/05
31,云南,427,临沧,1,0,0,0,02/06
31,云南,427,临沧,1,0,0,0,02/07
31,云南,427,临沧,1,0,0,0,02/08
31,云南,431,文山,1,0,0,0,02/04
31,云南,431,文山,1,0,0,0,02/05
31,云南,431,文山,1,0,0,0,02/06
31,云南,431,文山,1,0,0,0,02/07
31,云南,431,文山,1,0,0,0,02/08
10,海南,10,全省,4,0,0,0,01/22
10,海南,10,全省,5,0,0,0,01/23
10,海南,10,全省,10,0,0,0,01/24
10,海南,10,全省,20,1,0,0,01/25
10,海南,10,全省,27,0,0,0,01/26
10,海南,10,全省,38,21,1,0,01/27
10,海南,10,全省,43,48,1,0,01/28
10,海南,10,全省,46,66,1,0,01/29
10,海南,10,全省,49,73,1,1,01/30
10,海南,10,全省,57,95,1,1,01/31
10,海南,10,全省,63,101,1,1,02/01
10,海南,10,全省,70,113,1,4,02/02
10,海南,10,全省,79,109,1,4,02/03
10,海南,10,全省,89,118,1,5,02/04
10,海南,10,全省,100,132,1,5,02/05
10,海南,10,全省,111,150,2,8,02/06
10,海南,10,全省,123,203,2,10,02/07
